timestamp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,rain,clouds_all,weather
2019-11-06 00,21.84,18.6,22.0,82,1010,2.13,295,0.0,2,2
2019-11-06 01,21.28,17.6,21.0,83,1010,1.0,200,0.0,2,2
2019-11-06 02,21.02,17.6,21.0,83,1009,1.0,200,0.0,1,2
2019-11-06 03,19.77,16.45,20.0,83,1009,1.0,200,0.0,0,2
2019-11-06 04,19.13,16.2,19.0,89,1009,0.93,301,0.0,0,2
2019-11-06 05,19.29,16.2,19.24,89,1009,0.33,214,0.0,1,2
2019-11-06 06,18.33,16.2,19.82,89,1010,0.94,203,0.0,2,2
2019-11-06 07,19.45,17.6,19.47,84,1011,1.16,194,0.0,40,2
2019-11-06 08,21.29,17.6,21.0,84,1011,0.84,174,0.0,40,2
2019-11-06 09,24.49,17.6,26.11,84,1008,0.94,162,0.0,40,2
2019-11-06 10,25.79,26.11,27.0,36,1006,1.5,170,0.0,40,7
2019-11-06 11,26.0,26.8,28.0,34,1011,2.6,160,0.0,40,7
2019-11-06 12,27.6,26.11,29.4,39,1006,2.1,140,0.0,20,0
2019-11-06 13,27.26,28.75,30.0,27,1009,3.1,180,0.0,40,0
2019-11-06 14,29.77,29.31,32.2,31,1008,2.6,180,0.0,25,0
2019-11-06 15,27.46,26.16,32.2,31,1003,2.6,180,0.0,27,0
2019-11-06 16,29.09,25.0,30.0,52,1004,1.5,90,0.0,20,0
2019-11-06 17,27.86,24.61,28.8,52,1004,1.5,90,0.0,20,0
2019-11-06 18,27.18,25.0,27.8,52,1004,1.5,90,0.0,20,0
2019-11-06 19,24.82,23.0,24.52,63,1008,1.5,160,0.0,20,0
2019-11-06 20,24.09,21.43,24.0,63,1009,1.5,160,0.0,20,0
2019-11-06 21,23.29,20.98,23.0,63,1009,1.5,160,0.0,20,0
2019-11-06 22,21.73,20.0,22.0,66,1009,1.5,140,0.0,20,0
2019-11-06 23,21.74,20.13,22.0,66,1009,1.5,140,0.0,20,0
2019-11-07 00,21.78,20.26,22.0,66,1009,1.5,140,0.0,20,0
2019-11-07 01,21.87,19.44,22.0,75,1008,1.5,110,0.0,40,2
2019-11-07 02,21.06,19.21,21.0,75,1008,1.5,110,0.0,40,2
2019-11-07 03,21.02,18.98,21.0,75,1009,1.5,110,0.0,40,2
2019-11-07 04,20.1,18.64,20.0,81,1009,2.05,119,0.0,40,2
2019-11-07 05,20.54,19.2,20.0,81,1009,1.71,99,0.0,40,2
2019-11-07 06,20.34,19.2,20.0,81,1010,2.05,95,0.0,40,2
2019-11-07 07,21.46,19.8,21.2,73,1012,1.5,50,0.0,40,0
2019-11-07 08,21.39,19.8,21.2,73,1012,1.5,50,0.0,40,0
2019-11-07 09,22.01,19.8,22.0,73,1013,1.5,50,0.0,40,0
2019-11-07 10,21.31,20.0,22.8,73,1014,2.1,270,0.26,75,8
2019-11-07 11,22.23,21.0,22.8,73,1014,2.1,270,2.14,75,8
2019-11-07 12,22.38,21.0,22.8,73,1013,2.1,270,0.21,75,8
2019-11-07 13,22.67,21.0,23.79,87,1011,3.6,90,0.0,90,6
2019-11-07 14,24.03,21.0,26.67,87,1006,3.6,90,0.0,90,6
2019-11-07 15,22.58,21.0,23.46,87,1010,3.6,90,0.0,90,6
2019-11-07 16,24.57,22.8,23.4,76,1010,2.1,50,0.0,75,2
2019-11-07 17,23.63,20.8,23.4,76,1009,2.1,50,0.0,75,2
2019-11-07 18,23.72,20.8,25.0,76,1006,2.1,50,0.0,75,2
2019-11-07 19,22.0,21.0,22.15,77,1011,2.6,80,0.0,75,2
2019-11-07 20,21.12,20.02,21.0,77,1012,2.6,80,0.0,75,2
2019-11-07 21,20.83,19.77,21.0,77,1012,2.6,80,0.0,75,2
2019-11-07 22,18.85,18.0,19.03,82,1012,1.9,87,0.0,75,2
2019-11-07 23,19.69,19.0,19.5,77,1012,1.5,220,0.0,75,2
2019-11-08 00,20.07,19.0,19.5,82,1012,1.49,75,0.0,75,2
2019-11-08 01,19.56,17.0,19.07,91,1011,1.77,66,0.0,40,2
2019-11-08 02,18.41,17.0,18.92,91,1011,2.34,70,0.0,40,2
2019-11-08 03,18.66,17.0,18.0,91,1011,1.46,77,0.0,40,2
2019-11-08 04,18.72,17.11,18.0,93,1012,1.53,75,0.0,40,2
2019-11-08 05,19.27,17.65,18.29,88,1012,0.98,31,0.0,40,2
2019-11-08 06,19.08,18.0,18.6,88,1013,1.5,90,0.0,40,2
2019-11-08 07,19.14,17.0,19.03,93,1014,1.66,337,0.0,20,2
2019-11-08 08,19.92,17.0,19.16,93,1014,1.19,6,0.0,20,2
2019-11-08 09,20.75,17.0,21.0,93,1015,1.76,35,0.0,20,2
2019-11-08 10,24.59,23.0,27.2,47,1015,1.0,20,0.0,40,7
2019-11-08 11,27.17,26.0,27.2,47,1015,1.0,20,0.0,40,7
2019-11-08 12,27.8,26.56,27.2,47,1014,1.0,20,0.0,40,7
2019-11-08 13,27.7,28.0,28.98,39,1014,2.1,290,0.0,40,7
2019-11-08 14,27.62,28.0,30.0,39,1013,3.1,270,0.0,40,0
2019-11-08 15,26.12,25.56,28.2,42,1008,3.1,310,0.0,40,7
2019-11-08 16,27.88,25.56,27.17,55,1008,1.5,290,0.0,40,0
2019-11-08 17,26.94,25.2,26.6,55,1009,1.5,290,0.0,40,0
2019-11-08 18,26.68,25.0,26.67,55,1009,1.5,290,0.0,40,0
2019-11-08 19,25.09,24.0,26.11,57,1008,2.1,310,0.0,20,0
2019-11-08 20,24.96,20.2,23.0,92,1015,1.0,270,0.0,5,2
2019-11-08 21,24.24,20.12,22.0,92,1015,1.0,270,0.0,3,2
2019-11-08 22,22.95,18.8,22.0,96,1015,1.99,326,0.0,2,2
2019-11-08 23,21.97,18.8,21.0,96,1015,2.21,316,0.0,2,2
2019-11-09 00,20.92,18.8,20.0,96,1015,2.62,315,0.0,1,2
2019-11-09 01,20.04,17.6,19.0,89,1014,1.0,250,0.0,2,2
2019-11-09 02,19.96,17.6,19.0,89,1014,1.0,250,0.0,0,2
2019-11-09 03,19.78,17.28,19.0,89,1014,1.0,250,0.0,1,2
2019-11-09 04,18.61,17.0,18.0,91,1013,1.5,250,0.0,1,2
2019-11-09 05,18.67,18.0,18.64,88,1013,2.1,280,0.0,1,2
2019-11-09 06,17.51,16.0,18.49,91,1014,1.5,250,0.0,0,2
2019-11-09 07,16.93,16.0,19.0,82,1015,3.1,270,0.0,0,6
2019-11-09 08,18.02,18.0,19.0,82,1016,3.1,270,0.0,0,6
2019-11-09 09,19.1,18.0,20.0,82,1016,3.1,270,0.0,0,6
2019-11-09 10,23.58,23.0,27.0,44,1011,2.1,320,0.0,0,0
2019-11-09 11,25.19,25.0,27.0,44,1011,2.1,320,0.0,0,0
2019-11-09 12,26.6,26.79,27.01,44,1015,2.1,320,0.0,0,0
2019-11-09 13,27.01,28.0,29.6,36,1013,3.1,270,0.0,0,0
2019-11-09 14,27.65,28.2,29.6,36,1012,3.1,270,0.0,0,0
2019-11-09 15,25.98,25.56,29.6,36,1008,3.1,270,0.0,0,0
2019-11-09 16,27.43,25.2,28.0,47,1008,1.0,270,0.0,0,0
2019-11-09 17,26.54,25.48,26.4,47,1008,1.0,270,0.0,0,0
2019-11-09 18,25.78,25.0,26.4,47,1012,1.0,270,0.0,0,0
2019-11-09 19,23.11,23.53,26.67,43,1008,2.6,320,0.0,1,0
2019-11-09 20,22.9,19.4,23.0,71,1015,1.0,250,0.0,0,0
2019-11-09 21,22.23,19.4,22.0,71,1015,1.0,250,0.0,0,0
2019-11-09 22,20.5,17.6,22.0,79,1015,2.67,322,0.0,0,2
2019-11-09 23,19.71,17.6,21.0,79,1014,2.51,322,0.0,0,2
2019-11-10 00,19.14,17.6,20.0,79,1014,2.29,321,0.0,0,2
2019-11-10 01,18.71,17.13,20.0,79,1014,2.09,321,0.0,0,2
2019-11-10 02,17.9,16.76,19.0,79,1014,2.08,318,0.0,0,2
2019-11-10 03,17.06,15.61,18.0,79,1014,1.87,308,0.0,0,2
2019-11-10 04,17.36,15.64,18.0,77,1014,1.0,250,0.0,0,2
2019-11-10 05,17.0,16.6,17.0,77,1014,1.0,250,0.0,0,2
2019-11-10 06,17.03,16.6,17.04,77,1014,1.0,250,0.0,0,2
2019-11-10 07,17.2,15.6,18.0,76,1015,1.5,270,0.0,0,2
2019-11-10 08,17.23,15.6,18.0,76,1016,1.5,270,0.0,0,2
2019-11-10 09,18.05,15.6,19.0,76,1016,1.5,270,0.0,2,2
2019-11-10 10,23.28,23.04,25.6,40,1010,2.1,270,0.0,4,7
2019-11-10 11,24.35,25.2,25.91,40,1009,2.1,270,0.0,4,7
2019-11-10 12,24.49,25.2,26.29,40,1008,2.1,270,0.0,11,7
2019-11-10 13,26.83,27.0,28.72,35,1013,2.1,250,0.0,20,0
2019-11-10 14,26.83,27.0,28.82,35,1013,2.1,250,0.0,20,0
2019-11-10 15,24.64,25.29,27.2,41,1006,3.1,270,0.0,1,7
2019-11-10 16,25.81,23.4,26.11,53,1007,1.0,270,0.0,10,0
2019-11-10 17,25.65,23.4,26.11,53,1008,1.0,270,0.0,24,0
2019-11-10 18,25.76,23.4,26.67,53,1007,1.0,270,0.0,38,0
2019-11-10 19,23.32,19.2,26.67,77,1007,2.47,319,0.0,7,2
2019-11-10 20,20.14,19.2,20.8,77,1014,2.38,315,0.0,13,2
2019-11-10 21,20.53,19.11,21.0,77,1015,2.23,308,0.0,14,2
2019-11-10 22,20.01,17.4,21.0,82,1015,2.12,301,0.0,21,2
2019-11-10 23,18.45,17.4,19.6,82,1014,2.16,298,0.0,26,2
2019-11-11 00,18.39,17.37,19.6,82,1014,2.23,304,0.0,33,2
2019-11-11 01,15.86,16.0,17.31,82,1013,2.22,310,0.0,79,2
2019-11-11 02,16.47,15.99,18.0,82,1012,2.18,313,0.0,97,2
2019-11-11 03,16.49,15.16,18.0,82,1012,1.71,313,0.0,62,2
2019-11-11 04,15.96,14.6,18.0,84,1013,1.61,310,0.0,27,2
2019-11-11 05,15.64,14.6,17.0,84,1013,1.64,309,0.0,24,2
2019-11-11 06,15.67,14.6,17.0,84,1013,1.57,304,0.0,33,2
2019-11-11 07,15.38,15.4,17.2,80,1014,2.18,300,0.0,59,6
2019-11-11 08,16.9,15.4,19.0,80,1014,1.44,299,0.0,74,6
2019-11-11 09,18.22,15.4,20.0,80,1015,1.43,304,0.0,91,6
2019-11-11 10,20.85,21.47,25.4,35,1015,2.1,270,0.0,20,7
2019-11-11 11,22.68,24.0,25.4,35,1015,2.1,270,0.0,20,7
2019-11-11 12,23.3,24.54,25.43,35,1014,2.1,270,0.0,20,7
2019-11-11 13,24.21,26.0,27.32,34,1013,2.6,320,0.0,20,7
2019-11-11 14,25.98,26.0,28.2,36,1012,2.1,270,0.0,20,7
2019-11-11 15,25.37,24.41,28.2,36,1012,2.1,270,0.0,20,7
2019-11-11 16,26.74,23.2,27.0,53,1012,1.0,270,0.0,20,7
2019-11-11 17,25.88,22.83,26.6,53,1012,1.0,270,0.0,20,7
2019-11-11 18,24.45,22.52,25.0,53,1012,1.0,270,0.0,20,7
2019-11-11 19,20.37,20.42,22.0,49,1013,2.1,300,0.0,20,0
2019-11-11 20,19.75,17.66,21.0,78,1013,2.26,337,0.0,20,2
2019-11-11 21,19.21,17.47,20.0,78,1013,2.02,333,0.0,20,2
2019-11-11 22,18.33,15.59,20.0,87,1013,2.04,332,0.0,20,2
2019-11-11 23,17.34,15.0,19.0,87,1014,2.08,334,0.0,20,2
2019-11-12 00,16.79,15.29,18.0,87,1013,2.07,339,0.0,20,2
2019-11-12 01,14.81,14.36,16.0,88,1013,1.99,343,0.0,20,2
2019-11-12 02,15.03,14.16,16.0,88,1013,1.92,344,0.0,20,2
2019-11-12 03,14.67,12.9,16.0,88,1013,1.95,347,0.0,20,2
2019-11-12 04,14.29,12.86,16.0,88,1013,1.8,343,0.0,20,6
2019-11-12 05,14.34,13.6,16.0,88,1013,2.05,332,0.0,20,6
2019-11-12 06,13.76,13.6,15.0,88,1013,1.98,315,0.0,20,6
2019-11-12 07,14.7,14.0,16.4,88,1014,1.0,230,0.0,34,6
2019-11-12 08,15.0,15.21,16.4,77,1015,2.1,240,0.0,20,6
2019-11-12 09,15.89,15.8,18.0,63,1016,2.1,250,0.0,20,7
2019-11-12 10,20.76,21.0,25.0,40,1015,2.1,270,0.0,7,7
2019-11-12 11,22.27,23.0,25.0,40,1015,2.1,270,0.0,5,7
2019-11-12 12,23.2,23.8,25.11,40,1014,2.1,270,0.0,0,7
2019-11-12 13,23.79,26.0,27.57,34,1013,3.6,290,0.0,20,7
2019-11-12 14,24.68,26.8,28.14,34,1013,3.6,290,0.0,1,7
2019-11-12 15,24.07,24.46,27.0,34,1013,3.1,270,0.0,1,7
2019-11-12 16,26.18,23.6,26.0,62,1013,1.93,300,0.0,0,7
2019-11-12 17,24.42,22.05,25.0,62,1013,2.91,307,0.0,0,7
2019-11-12 18,23.39,21.84,24.8,62,1013,2.74,313,0.0,26,7
2019-11-12 19,20.29,20.25,23.0,43,1014,2.62,319,0.0,1,7
2019-11-12 20,20.04,16.91,21.0,88,1015,2.42,322,0.0,67,2
2019-11-12 21,19.56,16.88,20.0,88,1015,2.16,328,0.0,83,2
2019-11-12 22,18.26,15.38,20.0,89,1016,2.35,338,0.0,81,6
2019-11-12 23,17.65,15.2,19.0,89,1016,2.11,350,0.0,85,6
2019-11-13 00,17.22,15.41,18.0,89,1016,1.91,358,0.0,80,6
2019-11-13 01,16.25,14.93,17.0,91,1015,1.91,1,0.0,90,6
2019-11-13 02,16.26,14.69,17.0,91,1015,1.75,355,0.0,89,6
2019-11-13 03,16.06,13.95,17.0,91,1015,1.7,350,0.0,86,6
2019-11-13 04,16.34,14.14,17.0,90,1015,1.0,250,0.0,95,6
2019-11-13 05,15.86,14.4,16.0,90,1015,1.0,250,0.0,98,6
2019-11-13 06,15.87,14.4,16.0,90,1016,1.0,250,0.0,97,6
2019-11-13 07,15.17,15.0,16.67,87,1017,2.14,294,0.0,88,6
2019-11-13 08,16.67,15.6,17.08,87,1017,1.67,293,0.0,93,6
2019-11-13 09,18.16,15.6,19.0,87,1018,1.7,299,0.0,90,6
2019-11-13 10,23.04,22.0,24.8,56,1018,1.83,303,0.0,100,7
2019-11-13 11,24.65,24.0,25.63,56,1017,1.98,306,0.0,95,7
2019-11-13 12,25.18,24.0,25.9,56,1017,2.15,307,0.0,97,7
2019-11-13 13,26.94,26.8,28.46,35,1015,1.0,250,0.0,20,7
2019-11-13 14,27.74,27.48,28.65,35,1015,1.0,250,0.0,20,7
2019-11-13 15,26.82,24.76,28.2,35,1015,1.0,250,0.0,20,7
2019-11-13 16,27.95,24.55,27.0,62,1015,1.13,343,0.0,20,7
2019-11-13 17,25.87,22.8,26.0,62,1015,2.16,342,0.0,20,7
2019-11-13 18,24.56,22.8,25.0,62,1015,2.47,335,0.0,20,7
2019-11-13 19,21.85,21.52,23.09,53,1016,2.46,331,0.0,40,7
2019-11-13 20,22.32,18.93,22.0,88,1016,2.13,336,0.0,23,6
2019-11-13 21,22.24,18.69,22.0,88,1017,2.21,343,0.0,50,6
2019-11-13 22,20.66,17.43,21.0,89,1017,2.04,353,0.0,87,2
2019-11-13 23,19.81,16.97,20.0,89,1017,1.95,353,0.0,98,2
2019-11-14 00,19.97,17.29,20.0,89,1017,1.92,349,0.0,100,2
2019-11-14 01,19.06,16.83,19.0,88,1016,1.75,349,0.0,99,7
2019-11-14 02,19.05,16.7,19.0,88,1016,1.63,345,0.0,96,7
2019-11-14 03,18.06,15.79,18.0,88,1016,1.65,345,0.0,97,7
2019-11-14 04,18.17,15.66,18.0,93,1016,1.37,317,0.0,20,6
2019-11-14 05,18.74,16.4,18.11,93,1016,1.18,303,0.0,20,6
2019-11-14 06,17.98,16.4,17.82,93,1016,1.15,293,0.0,20,6
2019-11-14 07,18.7,17.4,18.64,89,1018,1.82,289,0.0,20,6
2019-11-14 08,19.98,17.62,19.0,89,1018,1.03,300,0.0,20,6
2019-11-14 09,20.14,17.64,19.0,89,1019,0.85,306,0.0,20,6
2019-11-14 10,22.14,21.2,22.8,64,1019,2.1,260,0.0,40,7
2019-11-14 11,24.76,22.8,25.03,62,1018,1.5,230,0.0,20,7
2019-11-14 12,25.94,23.6,25.76,62,1017,1.5,230,0.0,20,7
2019-11-14 13,28.62,25.6,27.67,64,1016,1.0,70,0.0,40,7
2019-11-14 14,28.7,25.6,27.92,64,1016,1.0,70,0.0,40,7
2019-11-14 15,27.12,24.41,25.6,64,1016,1.0,70,0.0,40,7
2019-11-14 16,27.54,24.2,25.63,72,1016,1.0,50,0.0,20,7
2019-11-14 17,26.08,22.2,25.0,72,1015,1.0,50,0.0,20,7
2019-11-14 18,25.48,22.2,25.0,72,1016,1.0,50,0.0,20,7
2019-11-14 19,22.08,21.04,22.59,64,1016,1.97,3,0.0,40,7
2019-11-14 20,22.24,19.2,21.3,90,1017,1.72,8,0.0,20,6
2019-11-14 21,21.6,19.2,21.49,90,1017,1.79,355,0.0,20,6
2019-11-14 22,20.0,18.73,20.06,72,1017,1.78,344,0.0,20,7
2019-11-14 23,19.48,17.4,19.0,91,1017,1.88,322,0.0,43,2
2019-11-15 00,19.15,17.4,19.0,91,1017,2.17,311,0.0,85,2
2019-11-15 01,18.04,16.56,18.0,91,1016,2.1,290,0.0,100,2
2019-11-15 02,18.04,16.68,18.0,91,1016,2.1,290,0.0,100,2
2019-11-15 03,18.09,16.79,18.0,91,1016,2.1,290,0.0,100,2
2019-11-15 04,17.58,16.8,18.0,87,1016,2.39,331,0.0,20,6
2019-11-15 05,17.82,17.87,18.37,82,1016,2.6,270,0.0,90,6
2019-11-15 06,17.77,16.8,17.91,87,1016,1.34,305,0.0,20,6
2019-11-15 07,18.16,17.0,18.8,80,1017,1.5,340,0.0,40,6
2019-11-15 08,19.22,17.8,19.0,80,1018,1.5,340,0.0,40,6
2019-11-15 09,19.72,17.7,20.0,80,1018,1.5,340,0.0,40,6
2019-11-15 10,23.08,21.0,25.6,59,1018,1.0,320,0.0,20,7
2019-11-15 11,25.78,23.78,25.6,59,1017,1.0,320,0.0,20,7
2019-11-15 12,26.5,24.33,25.6,59,1017,1.0,320,0.0,20,7
2019-11-15 13,28.46,27.0,28.13,48,1015,1.0,340,0.0,20,7
2019-11-15 14,28.62,27.0,28.62,48,1014,1.0,340,0.0,20,7
2019-11-15 15,27.77,24.96,28.0,48,1014,1.0,340,0.0,20,7
2019-11-15 16,27.54,24.89,26.0,66,1014,1.82,342,0.0,40,7
2019-11-15 17,26.68,23.67,26.0,66,1014,2.16,333,0.0,40,7
2019-11-15 18,25.6,23.67,25.6,66,1014,2.06,327,0.0,40,7
2019-11-15 19,23.32,22.32,23.0,60,1015,1.5,250,0.0,40,7
2019-11-15 20,22.8,19.78,22.0,88,1015,1.94,314,0.0,20,6
2019-11-15 21,22.11,19.72,21.0,88,1015,2.05,311,0.0,20,6
2019-11-15 22,20.26,18.4,20.0,89,1015,2.46,308,0.0,20,6
2019-11-15 23,20.11,18.4,20.0,89,1015,2.74,309,0.0,20,6
2019-11-16 00,19.26,18.4,19.61,89,1015,2.87,312,0.0,20,6
2019-11-16 01,18.84,17.8,19.0,92,1015,3.12,315,0.0,20,6
2019-11-16 02,18.68,17.8,19.0,92,1015,3.32,320,0.0,20,6
2019-11-16 03,18.28,17.57,19.0,92,1015,3.63,332,0.0,20,6
2019-11-16 04,18.27,17.17,18.0,83,1015,1.5,320,0.0,40,6
2019-11-16 05,18.54,17.6,18.48,83,1015,1.5,320,0.0,40,6
2019-11-16 06,18.51,17.6,18.38,83,1015,1.5,320,0.0,40,6
2019-11-16 07,19.18,17.6,18.83,84,1016,1.0,320,0.0,3,2
2019-11-16 08,19.81,17.6,19.35,84,1016,1.0,320,0.0,0,2
2019-11-16 09,21.08,17.6,21.0,84,1016,1.0,320,0.0,1,2
2019-11-16 10,23.56,23.0,26.4,50,1016,2.6,340,0.0,1,0
2019-11-16 11,25.46,25.0,26.68,50,1016,2.6,340,0.0,1,0
2019-11-16 12,26.72,26.4,27.11,50,1016,2.6,340,0.0,1,0
2019-11-16 13,24.74,27.97,28.8,39,1015,6.2,300,0.0,20,7
2019-11-16 14,27.36,28.0,29.2,42,1014,3.6,340,0.0,0,0
2019-11-16 15,26.6,25.7,29.2,42,1014,3.6,340,0.0,1,0
2019-11-16 16,27.5,24.2,26.26,70,1014,2.1,340,0.0,3,0
2019-11-16 17,26.91,24.2,26.4,70,1015,2.1,340,0.0,5,0
2019-11-16 18,26.27,24.0,25.98,70,1015,2.1,340,0.0,2,0
2019-11-16 19,22.43,23.0,24.17,53,1016,2.6,280,0.0,1,0
2019-11-16 20,21.16,21.27,22.0,56,1016,2.1,250,0.0,1,0
2019-11-16 21,20.52,20.0,21.15,74,1017,2.1,320,0.0,0,0
2019-11-16 22,18.52,18.96,19.6,75,1016,3.1,340,0.0,1,2
2019-11-16 23,18.56,19.0,19.6,75,1016,3.1,340,0.0,0,2
2019-11-17 00,17.84,18.0,19.6,75,1016,3.1,340,0.0,0,2
2019-11-17 01,17.13,18.0,19.0,72,1016,3.1,260,0.0,1,0
2019-11-17 02,16.71,17.0,18.48,77,1016,2.6,260,0.0,1,0
2019-11-17 03,15.43,15.0,17.22,87,1015,2.6,270,0.0,1,2
2019-11-17 04,15.26,15.0,17.24,91,1015,3.1,320,0.0,0,2
2019-11-17 05,15.56,15.0,18.01,91,1015,3.1,320,0.0,0,2
2019-11-17 06,15.49,15.0,17.9,91,1016,3.1,320,0.0,0,2
2019-11-17 07,15.64,15.0,18.4,80,1017,3.1,340,0.0,0,2
2019-11-17 08,16.73,17.0,18.46,80,1017,3.1,340,0.0,0,2
2019-11-17 09,18.06,17.4,19.0,80,1017,3.1,340,0.0,0,2
2019-11-17 10,20.9,21.0,26.2,52,1017,4.1,340,0.0,0,0
2019-11-17 11,23.55,24.0,26.36,52,1017,4.1,340,0.0,26,0
2019-11-17 12,24.72,25.2,26.46,52,1016,4.1,340,0.0,57,0
2019-11-17 13,27.27,27.0,28.25,45,1015,2.6,330,0.0,20,0
2019-11-17 14,28.58,27.6,28.96,40,1014,1.0,320,0.0,20,0
2019-11-17 15,27.89,25.81,28.8,40,1014,1.0,320,0.0,20,0
2019-11-17 16,27.03,24.8,28.0,45,1014,1.0,320,0.0,20,0
2019-11-17 17,25.99,24.8,27.0,45,1013,1.0,320,0.0,20,0
2019-11-17 18,25.19,24.6,25.8,45,1014,1.0,320,0.0,20,0
2019-11-17 19,22.9,21.2,23.59,63,1015,1.0,340,0.0,20,0
2019-11-17 20,22.01,20.1,22.0,63,1015,1.0,340,0.0,20,0
2019-11-17 21,21.25,19.7,21.2,63,1015,1.0,340,0.0,20,0
2019-11-17 22,20.63,18.47,21.0,70,1015,1.5,340,0.0,40,0
2019-11-17 23,19.93,18.35,20.0,70,1015,1.5,340,0.0,40,0
2019-11-18 00,17.02,18.0,18.97,67,1015,2.6,260,0.0,1,0
2019-11-18 01,16.11,17.0,18.04,72,1015,2.6,250,0.0,1,0
2019-11-18 02,15.95,17.0,17.61,72,1015,2.6,250,0.0,1,2
2019-11-18 03,14.73,15.62,16.1,77,1015,2.6,260,0.0,1,2
2019-11-18 04,16.07,15.6,16.4,91,1014,2.1,340,0.0,20,2
2019-11-18 05,15.62,15.0,16.61,91,1015,2.1,340,0.0,20,2
2019-11-18 06,15.57,15.0,16.56,91,1015,2.1,340,0.0,20,2
2019-11-18 07,16.41,16.0,17.8,85,1016,2.6,340,0.0,40,2
2019-11-18 08,16.2,16.0,17.8,85,1016,2.6,340,0.0,40,2
2019-11-18 09,17.29,16.2,18.0,85,1017,2.6,340,0.0,40,2
2019-11-18 10,19.96,20.8,23.2,61,1017,4.6,320,0.0,40,0
2019-11-18 11,21.67,23.0,24.12,61,1017,4.6,320,0.0,40,0
2019-11-18 12,22.35,23.0,24.4,61,1016,4.6,320,0.0,40,0
2019-11-18 13,22.05,24.96,25.28,44,1014,5.1,300,0.0,20,0
2019-11-18 14,21.94,25.0,26.59,44,1013,5.7,280,0.0,20,0
2019-11-18 15,21.83,23.87,25.0,41,1013,4.6,290,0.0,40,0
2019-11-18 16,24.65,23.4,25.0,60,1013,2.66,301,0.0,20,0
2019-11-18 17,22.7,22.4,23.49,60,1013,2.64,291,0.0,20,0
2019-11-18 18,22.07,22.0,23.4,60,1013,2.53,280,0.0,20,0
2019-11-18 19,20.22,20.73,21.43,52,1014,1.5,270,0.0,40,0
2019-11-18 20,19.49,17.6,20.0,83,1015,2.08,270,0.0,20,2
2019-11-18 21,18.93,17.6,19.11,83,1015,2.16,272,0.0,20,2
2019-11-18 22,19.05,15.8,19.0,87,1015,1.0,340,0.0,98,2
2019-11-18 23,18.19,15.8,18.0,87,1015,1.0,340,0.0,90,2
2019-11-19 00,18.13,15.8,18.0,87,1015,1.0,340,0.0,73,2
2019-11-19 01,15.93,15.12,17.0,89,1014,2.49,287,0.0,25,2
2019-11-19 02,15.77,14.75,17.0,89,1014,2.53,288,0.0,35,2
2019-11-19 03,14.29,13.97,15.4,89,1014,2.35,278,0.0,11,2
2019-11-19 04,14.33,13.6,15.0,90,1014,1.5,340,0.0,0,2
2019-11-19 05,14.31,14.88,15.61,76,1014,1.5,250,0.0,20,2
2019-11-19 06,14.28,14.89,15.51,76,1015,1.5,240,0.0,20,2
2019-11-19 07,14.52,15.0,16.18,66,1016,1.0,340,0.0,0,0
2019-11-19 08,14.58,15.0,16.42,66,1016,1.0,340,0.0,0,0
2019-11-19 09,16.16,15.2,18.0,66,1017,1.0,340,0.0,0,0
2019-11-19 10,20.82,21.0,23.8,54,1016,3.1,230,0.0,0,0
2019-11-19 11,22.54,23.0,24.72,54,1016,3.1,230,0.0,0,0
2019-11-19 12,23.34,23.6,25.0,54,1015,3.1,230,0.0,0,0
2019-11-19 13,24.6,25.0,26.8,45,1013,2.6,250,0.0,3,0
2019-11-19 14,24.69,25.0,26.8,45,1013,2.6,250,0.0,23,0
2019-11-19 15,24.63,24.02,26.8,45,1012,2.6,250,0.0,3,0
2019-11-19 16,26.33,22.6,26.0,61,1012,1.0,250,0.0,0,0
2019-11-19 17,25.03,22.6,24.37,61,1012,1.0,250,0.0,0,0
2019-11-19 18,24.53,22.6,24.9,61,1012,1.0,250,0.0,0,0
2019-11-19 19,20.78,21.11,23.44,49,1013,2.1,270,0.0,1,0
2019-11-19 20,20.0,17.4,21.0,85,1014,2.29,240,0.0,5,2
2019-11-19 21,19.27,17.4,20.0,85,1014,2.48,249,0.0,0,2
2019-11-19 22,17.9,15.4,19.0,91,1014,2.57,270,0.0,0,2
2019-11-19 23,17.79,15.34,19.0,91,1014,2.53,289,0.0,0,2
2019-11-20 00,17.48,15.38,18.89,91,1014,2.2,306,0.0,0,2
2019-11-20 01,16.17,14.42,17.0,93,1014,1.88,319,0.0,0,2
2019-11-20 02,16.08,14.08,17.0,93,1014,1.8,329,0.0,0,2
2019-11-20 03,15.85,13.22,17.0,93,1014,1.74,338,0.0,0,2
2019-11-20 04,14.22,12.89,16.0,90,1014,2.11,341,0.0,34,2
2019-11-20 05,13.82,13.38,15.0,90,1014,1.97,334,0.0,72,2
2019-11-20 06,14.05,13.29,15.0,90,1014,1.7,327,0.0,82,2
2019-11-20 07,14.26,14.47,15.6,76,1015,1.47,326,0.0,1,2
2019-11-20 08,14.79,14.8,16.0,72,1016,1.5,260,0.0,20,7
2019-11-20 09,17.76,13.8,18.0,90,1016,0.42,13,0.0,79,2
2019-11-20 10,22.35,21.0,25.4,43,1016,0.58,49,0.0,75,7
2019-11-20 11,24.44,23.0,25.57,43,1016,0.31,48,0.0,39,7
